value,valueLabel,valueDescription,ct,sampleitem,sampleitemLabel
http://www.wikidata.org/entity/Q1982059,Starshina 2nd stage,"city in Kansas, USA",1,http://www.wikidata.org/entity/Q43376512,Q43376512
http://www.wikidata.org/entity/Q19828330,Marxologist,"city in Kansas, USA",1,http://www.wikidata.org/entity/Q3160075,Jacques Texier
http://www.wikidata.org/entity/Q19828933,equilibrist,"city in Kansas, USA",1,http://www.wikidata.org/entity/Q4468475,Vladimir Van-Zo-Li
http://www.wikidata.org/entity/Q19829994,koreanologist,"city in Kansas, USA",1,http://www.wikidata.org/entity/Q1212455,Ferenc Mártonfi
http://www.wikidata.org/entity/Q1984623,Doctor of Divinity,advanced or honorary academic degree in divinity,1,http://www.wikidata.org/entity/Q12075834,Q12075834
http://www.wikidata.org/entity/Q1985538,Georg,male given name,1,http://www.wikidata.org/entity/Q28008783,Georg Kantz
http://www.wikidata.org/entity/Q19859856,Q19859856,male given name,1,http://www.wikidata.org/entity/Q24073832,"Kondratov, Yuri"
http://www.wikidata.org/entity/Q19869132,metal producer,male given name,1,http://www.wikidata.org/entity/Q19869130,Mathieu Neven
http://www.wikidata.org/entity/Q1987878,Goritsky Monastery,"Orthodox monastery in Vologda Oblast, Russia",1,http://www.wikidata.org/entity/Q4177569,Q4177569
http://www.wikidata.org/entity/Q19883144,oyster farmer,"Orthodox monastery in Vologda Oblast, Russia",1,http://www.wikidata.org/entity/Q3084157,François Cadoret
http://www.wikidata.org/entity/Q1989725,Nigun,form of Jewish religious song or tune sung by groups,1,http://www.wikidata.org/entity/Q7003070,Ben Zion Shenker
http://www.wikidata.org/entity/Q19897844,Muslim Leadership Initiative,form of Jewish religious song or tune sung by groups,1,http://www.wikidata.org/entity/Q181049,Abu Musab al-Zarqawir
http://www.wikidata.org/entity/Q19901437,Professor of Greek,professorship at University College London,1,http://www.wikidata.org/entity/Q20738192,William Rhys Roberts
http://www.wikidata.org/entity/Q1990304,Indian classical dance,Performance arts rooted in religious Hindu musical theatre,1,http://www.wikidata.org/entity/Q2761555,Dharmashibhai Shah
http://www.wikidata.org/entity/Q19922938,Gymnast,Wikimedia disambiguation page,1,http://www.wikidata.org/entity/Q19665136,Lloimincia Hall
http://www.wikidata.org/entity/Q1993633,Mahasiddha,Wikimedia disambiguation page,1,http://www.wikidata.org/entity/Q2626882,Maitripada
http://www.wikidata.org/entity/Q19941796,Q19941796,Wikimedia disambiguation page,1,http://www.wikidata.org/entity/Q21666050,Tomáš Tesař
http://www.wikidata.org/entity/Q1996160,FIFA Player of the Century,Wikimedia disambiguation page,1,http://www.wikidata.org/entity/Q10536139,Joe McGee
http://www.wikidata.org/entity/Q1996255,Nonne,river in Germany,1,http://www.wikidata.org/entity/Q2085614,Euphrasia Eluvathingal
http://www.wikidata.org/entity/Q19963503,senior sergeant,military rank in armed forces of several countries,1,http://www.wikidata.org/entity/Q15071161,Q15071161
http://www.wikidata.org/entity/Q19968805,spinner,profession that involves spinning fibres,1,http://www.wikidata.org/entity/Q26987246,Clotho
http://www.wikidata.org/entity/Q19971208,Q19971208,profession that involves spinning fibres,1,http://www.wikidata.org/entity/Q20752081,Marianne Hackl
http://www.wikidata.org/entity/Q1998748,Zen master,profession that involves spinning fibres,1,http://www.wikidata.org/entity/Q1196036,Baizhang Huaihai
http://www.wikidata.org/entity/Q199906,clinical psychology,integration of science and clinical knowledge for the purpose of relieving psychologically based dysfunction,1,http://www.wikidata.org/entity/Q21628121,Kazimierz Godorowski
http://www.wikidata.org/entity/Q20012967,Mayor of San Salvador,integration of science and clinical knowledge for the purpose of relieving psychologically based dysfunction,1,http://www.wikidata.org/entity/Q17712353,Nayib Bukele
http://www.wikidata.org/entity/Q2002810,courtroom sketch artist,artist who makes courtroom sketches,1,http://www.wikidata.org/entity/Q29351925,Chris Roodbeen
http://www.wikidata.org/entity/Q20038274,Q20038274,artist who makes courtroom sketches,1,http://www.wikidata.org/entity/Q47007504,Q47007504
http://www.wikidata.org/entity/Q20058666,member of the Chamber of Deputies of the Kingdom of Italy,artist who makes courtroom sketches,1,http://www.wikidata.org/entity/Q42531467,Giorgio Mameli
http://www.wikidata.org/entity/Q20058725,member of the Chamber of Deputies of Brazil,artist who makes courtroom sketches,1,http://www.wikidata.org/entity/Q48877265,Q48877265
http://www.wikidata.org/entity/Q20068513,armored vehicle driver,military profession,1,http://www.wikidata.org/entity/Q1607053,Atom
http://www.wikidata.org/entity/Q20078556,Q20078556,military profession,1,http://www.wikidata.org/entity/Q7342918,Robert Choulet
http://www.wikidata.org/entity/Q20080863,vice chairman,position in a company,1,http://www.wikidata.org/entity/Q21608021,Arvo Mäki
http://www.wikidata.org/entity/Q2009051,Q2009051,position in a company,1,http://www.wikidata.org/entity/Q15821201,Johann Dietrich von Rosenbach
http://www.wikidata.org/entity/Q20104852,Q20104852,position in a company,1,http://www.wikidata.org/entity/Q19801663,Escif
http://www.wikidata.org/entity/Q20105883,Q20105883,position in a company,1,http://www.wikidata.org/entity/Q9016088,Joan de Canyamars
http://www.wikidata.org/entity/Q2011359,High steward,position in a company,1,http://www.wikidata.org/entity/Q1294413,Iniua
http://www.wikidata.org/entity/Q20113959,nature conservation,position in a company,1,http://www.wikidata.org/entity/Q43660669,Hugo Huntzinger
http://www.wikidata.org/entity/Q20124470,Novillero,Wikimedia disambiguation page,1,http://www.wikidata.org/entity/Q46654736,Rafael Carbonell Ramos
http://www.wikidata.org/entity/Q2012628,Oblat,Wikipedia disambiguation page,1,http://www.wikidata.org/entity/Q559527,Gerard Thom
http://www.wikidata.org/entity/Q20138824,Artesano,Wikipedia disambiguation page,1,http://www.wikidata.org/entity/Q25413581,Pedro Romero
http://www.wikidata.org/entity/Q201486,history of science,study of the historical development of science and scientific knowledge,1,http://www.wikidata.org/entity/Q47616042,Ivan Vtorov
http://www.wikidata.org/entity/Q20165053,Q20165053,study of the historical development of science and scientific knowledge,1,http://www.wikidata.org/entity/Q20723844,Patrice Plante
http://www.wikidata.org/entity/Q20177046,Q20177046,study of the historical development of science and scientific knowledge,1,http://www.wikidata.org/entity/Q21811393,Louis Richardin
http://www.wikidata.org/entity/Q20183822,Q20183822,study of the historical development of science and scientific knowledge,1,http://www.wikidata.org/entity/Q1246366,Dorothee Döring
http://www.wikidata.org/entity/Q2019060,Partizanin,village of Bulgaria,1,http://www.wikidata.org/entity/Q25486368,Q25486368
http://www.wikidata.org/entity/Q201965,Nordic combined,winter sport combining the events of cross-country skiing and ski jumping,1,http://www.wikidata.org/entity/Q540073,Bjørn Wirkola
http://www.wikidata.org/entity/Q2019652,provincial council,administrative division of Belgium,1,http://www.wikidata.org/entity/Q20762623,Romain De Vel
http://www.wikidata.org/entity/Q202030,visitation,administrative division of Belgium,1,http://www.wikidata.org/entity/Q21715131,Winfried König
http://www.wikidata.org/entity/Q20204892,contributor,those who work with others on a collective work or project,1,http://www.wikidata.org/entity/Q6148632,Tomás Roncero
http://www.wikidata.org/entity/Q202391,racewalking,"olympic, athletic discipline",1,http://www.wikidata.org/entity/Q952680,Miguel Rodríguez
http://www.wikidata.org/entity/Q202626,Basque-language writer,Wikimedia list article,1,http://www.wikidata.org/entity/Q11947956,Sebastian Mendiburu
http://www.wikidata.org/entity/Q203023,Cheka,Soviet national security agency (1917-1922),1,http://www.wikidata.org/entity/Q16718733,Fyodor Chulkov
http://www.wikidata.org/entity/Q2033097,Resurrectionist Congregation,Soviet national security agency (1917-1922),1,http://www.wikidata.org/entity/Q5048817,Casimir Zeglen
http://www.wikidata.org/entity/Q2033341,cardinal priest,one of the three classes of Catholic cardinals,1,http://www.wikidata.org/entity/Q3388126,Pietro Gherardesca
http://www.wikidata.org/entity/Q20379037,Q20379037,one of the three classes of Catholic cardinals,1,http://www.wikidata.org/entity/Q11882722,Mikko Kilpi
http://www.wikidata.org/entity/Q2038339,Shtadlan,one of the three classes of Catholic cardinals,1,http://www.wikidata.org/entity/Q317517,Josel of Rosheim
http://www.wikidata.org/entity/Q2043121,Community service,Wikimedia disambiguation page,1,http://www.wikidata.org/entity/Q43049724,Rebecca Cohen Henriquez
http://www.wikidata.org/entity/Q20431869,Q20431869,Wikimedia disambiguation page,1,http://www.wikidata.org/entity/Q152505,Leonard Bernstein
http://www.wikidata.org/entity/Q2043282,business administration,process of managing a business or non-profit organization,1,http://www.wikidata.org/entity/Q287956,Ivy Dumont
http://www.wikidata.org/entity/Q204368,qigong,process of managing a business or non-profit organization,1,http://www.wikidata.org/entity/Q7129839,Panagiotis Kontaxakis
http://www.wikidata.org/entity/Q2045692,industrial and organizational psychology,Branch of business psychology,1,http://www.wikidata.org/entity/Q48553574,Jobair
http://www.wikidata.org/entity/Q204638,Cornett,early wind instrument with a cup mouthpiece,1,http://www.wikidata.org/entity/Q23833713,Annibale Gregori
http://www.wikidata.org/entity/Q20492882,Indian Artist,painting by Carl Moon,1,http://www.wikidata.org/entity/Q28800415,Govind Kanhai
http://www.wikidata.org/entity/Q20497605,Q20497605,painting by Carl Moon,1,http://www.wikidata.org/entity/Q38222457,Desislava Radeva
http://www.wikidata.org/entity/Q204985,Horseball,sport,1,http://www.wikidata.org/entity/Q22964617,Gil Carbonés i Baldich
http://www.wikidata.org/entity/Q2049864,Q2049864,sport,1,http://www.wikidata.org/entity/Q18228003,Wang Qinghui
http://www.wikidata.org/entity/Q2050165,Q2050165,sport,1,http://www.wikidata.org/entity/Q13466258,Q13466258
http://www.wikidata.org/entity/Q205049,world music,music genre,1,http://www.wikidata.org/entity/Q90653,Magdalena Thora
http://www.wikidata.org/entity/Q20517954,Order For Merit to the Fatherland - 2nd degree,music genre,1,http://www.wikidata.org/entity/Q20513282,Q20513282
http://www.wikidata.org/entity/Q20519020,Programer,Wikimedia disambiguation page,1,http://www.wikidata.org/entity/Q16123087,Ali shaath
http://www.wikidata.org/entity/Q20524871,INKER,Wikimedia disambiguation page,1,http://www.wikidata.org/entity/Q28222811,Jack Herbert
http://www.wikidata.org/entity/Q20528752,concrete poet,person who writes and publishes concrete poetry,1,http://www.wikidata.org/entity/Q12373640,Raul Meel
http://www.wikidata.org/entity/Q2053655,Q2053655,person who writes and publishes concrete poetry,1,http://www.wikidata.org/entity/Q15840416,Philipp Zwerger
http://www.wikidata.org/entity/Q2056728,Patent engineer,person who writes and publishes concrete poetry,1,http://www.wikidata.org/entity/Q25434403,Radu Diaconescu
http://www.wikidata.org/entity/Q205706,Grand duke,person who writes and publishes concrete poetry,1,http://www.wikidata.org/entity/Q57414,"Frederick II, Grand Duke of Baden"
http://www.wikidata.org/entity/Q2059515,Agrogeology,person who writes and publishes concrete poetry,1,http://www.wikidata.org/entity/Q789467,Róbert Ballenegger
http://www.wikidata.org/entity/Q20597784,High Sheriffs of Carmarthenshire in the 20th century,person who writes and publishes concrete poetry,1,http://www.wikidata.org/entity/Q24573112,David Lewis
http://www.wikidata.org/entity/Q205985,goddess,feminine or female deity,1,http://www.wikidata.org/entity/Q3127430,Snowbird
http://www.wikidata.org/entity/Q20642011,guerrilla movement,military organization practicing irregular warfareagainst a larger and less-mobile traditional military,1,http://www.wikidata.org/entity/Q4100126,Ciro Bustos
http://www.wikidata.org/entity/Q2064467,Admiral of Castile,military organization practicing irregular warfareagainst a larger and less-mobile traditional military,1,http://www.wikidata.org/entity/Q5274705,Diego Hurtado de Mendoza
http://www.wikidata.org/entity/Q20649953,Kickboxer,military organization practicing irregular warfareagainst a larger and less-mobile traditional military,1,http://www.wikidata.org/entity/Q47440426,Saw Ba Oo
http://www.wikidata.org/entity/Q20650482,Q20650482,military organization practicing irregular warfareagainst a larger and less-mobile traditional military,1,http://www.wikidata.org/entity/Q2965679,Christian Vandendorpe
http://www.wikidata.org/entity/Q2066149,Ministry of Defence of Ukraine,Ukrainian government ministry responsible for military and national defense matters,1,http://www.wikidata.org/entity/Q1767960,Pavlo Lebedyev
http://www.wikidata.org/entity/Q20671900,weightmaster,occupation at a railroad,1,http://www.wikidata.org/entity/Q20665885,Thomas Patrick Norton I
http://www.wikidata.org/entity/Q2067634,Quantity surveyor,occupation at a railroad,1,http://www.wikidata.org/entity/Q3438867,Roger Dambron
http://www.wikidata.org/entity/Q206783,Civilian employee (military),occupation at a railroad,1,http://www.wikidata.org/entity/Q22343339,Gregory Joseph Kessenich
http://www.wikidata.org/entity/Q206882,Civil Police,investigative state police force of Brazil,1,http://www.wikidata.org/entity/Q15987658,Luiz Carlos Dórea
http://www.wikidata.org/entity/Q206987,vibraphone,musical instrument,1,http://www.wikidata.org/entity/Q9169297,Bernard Maseli
http://www.wikidata.org/entity/Q207011,neuroscience,scientific study of the nervous system,1,http://www.wikidata.org/entity/Q18044124,Yasmin Hurd
http://www.wikidata.org/entity/Q2070965,Chancellor of Poland,historic position in Poland,1,http://www.wikidata.org/entity/Q452811,Jakub Zadzik
http://www.wikidata.org/entity/Q2071045,Junior idol,historic position in Poland,1,http://www.wikidata.org/entity/Q11478725,Ayano Kawamura
http://www.wikidata.org/entity/Q20712394,Transactions,historic position in Poland,1,http://www.wikidata.org/entity/Q23646118,Geoffrey Richards
